id|name|parent|tie_line|address|mail_code|phone_type|phone_number
476179|BUSINESS OFFICE|283119|MS* 1-4237|||OFFICE|212-851-4237
476180|cl2395@columbia.edu|277761|||||
476181|www.societyandmedicine.columbia.edu|277761|||||
476182|sof-fellows@columbia>edu|277778|||||
476183|PHONE|277845|MS* 1-2130|||OFFICE|212-851-2130
476185|OBSERVER (GS)|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476187|ONE MIC (CC)|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476189|POKER CLUB|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476191|QUEER AWARENESS MONTH|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476194|RHAPSODY IN BLUE|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476196|SABOR|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476198|SOLAR SPLASH|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476200|SPECIAL EVENTS|277857|MS* 4-4949||2602|OFFICE|212-854-4909
476202|URBAN NEW YORK PROGRAM|277857|MS* 4-4909||2602|OFFICE|212-854-4909
476247|uwp@columbia.edu|275337|||||
476249|ENROLLMENT SERVICES|276236|||||212-678-8878
476255|www.cpmcnet.columbia.edu/dept/neurology|277151|||||
476256|www.healthsciences.columbia.edu/dept/eye|277218|||||
476257|CREW EVENTS|277278|MS* 4-3438|||OFFICE|212-854-3438
476258|CHAIR'S OFFICE|277370|MC* 5-0207|||OFFICE|212-305-0270
476259|cumc.columbia.edu/dept/physio/physio2|277370|||||
476261|www.columbia.edu/cu/psychology|277487|||||
477300|HO-EUP|277857|MS* 4-4909||2602|OFFICE|212-854-4909
477302|US MILITARY VETERANS OF COLUMBIA UNIVERSITY|277857|MS* 4-4909||2602|OFFICE|212-854-4909
477303|VIETNAMESE STUDENT ASSOCIATION|277857|MS* 4-4909||2602|OFFICE|212-854-4909
477306|MPA  IN ENVIRONMENTAL SCIENCE AND POLICY|276135|MS* 4-3142||3323|OFFICE|212-854-3142
478075|FAX|478074|MC* 5-3545|||FAX|212-305-3545
478076|WWW.CUMC.COLUMBIA.EDU|478074|||||
478078|FAX|478077|MC* 5-6416|||FAX|212-305-6416
478079|Mp2216@columbia.edu|478077|||||
478080|www.cmap.columbia.edu|478077|||||
479858|INTERIM CHAIR|277579|MC* 5-8994|||OFFICE|212-305-8994
479859|FAX|277600||||FAX|212-678-4817
479860|FAX|277527|||||212-678-4817
481993|collegepubs@bankstreet. edu|274046|||||
481994|Tompkinshall@earthlink.net|278557|||||
482083|FAX|482082||||FAX|212-864-1686
482086|columbiadeptmedicine.org|277050|||||
482087|CHAIRMAN|277592|MC* 5-1948|||OFFICE|212-305-8994
482219|Vagelos Alumnae Ctr|278846|MS* 4-2005|||OFFICE|212-854-2005
482223|FAX|482222|MS* 4-2100|||FAX|212-854-2100
482502|cpmcnet.columbia.edu/dental|275011|||||
482505|http://www.sipa.columbia.edu|276135|||||
483280|PHONE|331791|MS* 4-3687|||OFFICE|212-854-3687
483689|DEAN'S CUP|276393|||4609|OFFICE|212-854-2395
483696|ww.columbia.edu/cu/german|275738|||||
483804|info@fredfriedly.org|275670|||||
483805|www.fredfriedly.org|275670|||||
483954|JAZZ PERFORMANCE|277103|MS* 4-9862||1825|OFFICE|212-854-9862
483955|Spare|276877|MS* 4-7650||3812|OFFICE|212-854-7650
483956|FAX|274280||||FAX|212-342-0100
483957|www.bioethicscolumbia.org|329316|||||
484975|FAX|484974|MS* 4-3434|||FAX|212-854-3434
484976|ccbh@columbia.edu|387396|||||
484977|www.columbia.edu/cu/ccbh|387396|||||
484979|FAX|484978||||FAX|212-864-1686
484980|www.columbia.edu/cu/cssr|277677|||||
484981|univ.seminars@columbia.edu|277698|||||
484982|www.columbia.edu/cu/seminars|277698|||||
485367|www.cerc.columbia.edu|275384|||||
485371|kc298@columbia.edu|485370|||||
489339|www.columbia.edu/cu/arthistory|273909|||||
489341|PHONE|489340|MS* 4-2877|||OFFICE|212-854-2877
489348|OFFICE|489340|||||
490365|PHONE|275876||||OFFICE|212-342-0429
491058|www.columbia.edu/cu/philosophy|277267|||||
491060|FAX|491059|MS* 4-3434|||FAX|212-854-3434
491621|ADMISSIONS|278514|MS* 4-9666||4119|OFFICE|212-854-9666
491714|ACTIVITIES BOARD AT COLUMBIA (ABC)|277857|MS* 4-4909||2602|OFFICE|212-854-4909
491715|ADVERTISING, MARKETING, MEDIA AND PUBLIC RELATIONS (AMMP)|277857|MS* 4-4909||2602|OFFICE|212-854-4909
491718|COLUMBIA SCIENCE TECHNOLOGY LAW REVIEW|276393|MS* 4-2395||4906|OFFICE|212-854-2395
492255|FAX|492254||||FAX|212-678-8217
492257|FAX|279037|TC* 3723|||FAX|212-678-3723
492259|FAX|279061|TC* 3749|||FAX|212-678-3749
492265|Fax|279201|TC* 3237|||FAX|212-678-3237
492800|FINANCIAL AID OFFICE|279208|TC* 3714|||OFFICE|212-678-3714
492802|ASSOCIATE DEAN FOR ENROLLMENT AND STUDENT SERVICES|279208|TC* 3423|||OFFICE|212-678-3423
492805|FAX|279876||||FAX|212-678-3723
492822|Fax|279723||||FAX|212-678-3205
492823|FAX|279701|TC* 8217|||FAX|212-678-8217
492827|FAX|279446|TC* 3005|||FAX|212-678-3005
492835|Fax|279665|TC* 8129|||FAX|212-678-8129
492850|FAX|279190|TC* 4048|||FAX|212-678-4048
493892|MORNINGSIDE CAMPUS|493891|MS* 4-4179||7501|OFFICE|212-854-4179
493894|MEDICAL CENTER|493891|MC* 5- 4198|||OFFICE|212-305-4198
493900|FAX|279568|TC* 8227|||FAX|212-678-8227
494016|FAX|279595|TC* 8227|||FAX|212-678-8227
494713|Grants and Contracts Accounting|279179|TC* 4112|||OFFICE|212-678-4112
494715|RUTH VINZ, DIRECTOR|494714|TC* 3191|||OFFICE|212-678-3191
494735|Employee Assistance Program (EAP)|494734||||OFFICE|212-935-3030
494738|FAX|494737|TC* 3739|||FAX|212-678-3739
494740|FAX|494739|TC* 3201|||FAX|212-678-3201
518589|Information Line|518588|MS* 4-1919|||OFFICE|212-854-1919
518590|Administrative Offices|518588|||||
518594|Computing and Networking Services|518588|||||
518612|Dial-up Lines|518588|||||
518613|KERMIT Software|518588|||||
518614|Voice Communications Services|518588|||||
518698|TREASURER|278656|MS* 4-1079||3206|OFFICE|212-854-1079
518940|fax|279973|MS* 4-3012|||FAX|212-854-3012
518942|Columbia University Archives|518941|MS* 4-3786||4316|OFFICE|212-854-3786
518943|fax|518941||||FAX|212-222-1017
519018|Associate Vice President for Academic Affairs|278737|MS* 4-8298||4315|OFFICE|212-854-8298
519129|Fax|278756|MS* 4-7380|||FAX|212-854-7380
519130|Fax|477298|MS* 1-1557|||FAX|212-851-1557
519305|fax|519304||||FAX|212-854-6171
519682|Burke Library at Union Theological Seminary|276653|MS* 1-5606||9601|OFFICE|212-851-5606
519694|www.columbia.edu/cu/ombuds|277211|||||
519695|www.nursing.hs.columbia.edu|277183|||||
519816|Columbia University Employment Information Center|275246|MS* 1-1551|||OFFICE|212-851-1551
521760|Alpha Phi Alpha|275641|MS* 4-9134||4205|OFFICE|212-854-9134
521761|Kappa Phi Lambda|275641|MS* 4-9134||4205|OFFICE|212-854-9134
521762|Lambda Upsilon Lambda|275641|MS* 4-9134||4205|OFFICE|212-854-9134
521763|Omege Psi Phi|275641|MS* 4-9134||4205|OFFICE|212-854-9134
521764|Sigma Lambda Upsilon|275641|MS* 4-9134||4205|OFFICE|212-854-9134
521765|Theta Nu Xi|275641|MS* 4-9134||4205|OFFICE|212-854-9134
522265|fax|273783|MS* 4-2127|||FAX|212-854-2127
522266|Fax|273814|MC* 2-3013|||FAX|212-342-3013
522513|www.columbia.edu/cu/law/apalsa|273996|||||
522515|OFFICE|522514|MS* 4-4909||2602|OFFICE|212-854-4909
522516|FAX|522514|MS* 4-3434|||FAX|212-854-3434
522579|FAX|273808|MS* 4-3434||2602|FAX|212-854-3434
522582|DEVELOPMENT AND ALUMNI AFFAIRS|273877|MS* 4-9543||0330|OFFICE|212-854-9543
522583|EVENTS|273877|MS* 4-9248||0330|OFFICE|212-854-9248
522584|PUBLICATIONS|273877|MS* 4-9787||0330|OFFICE|212-854-9787
522587|BANK STREET PUBLIC RELATIONS OFFICE|274046||||OFFICE|212-961-3325
522588|FAX|274053||||FAX|212-663-9398
522593|FAX|274131|MS* 4-7380|||FAX|212-854-7380
522594|FAX|274132||||FAX|212-854-2127
522599|ADMINISTRATION|274247|MC 5-9327|||OFFICE|212-305-9327
522602|OFFICE|522601||||OFFICE|212-851-5274
522606|PHONE|274354||||OFFICE|212-781-0600
522607|FAX|274410|MS*4 2127|||FAX|212-854-2127
522608|PROTEIN AND METABOLIC ENGINEERING LAB|274460|MS* 4-1444|||OFFICE|212-854-1444
522610|COLUMBIA-NIH CENTER FOR EXCELLENCE IN GENOMIC SCIENCE|274460|MS* 4-2975||4721|OFFICE|212-854-2975
522618|FAX|274241||||FAX|212-663-9398
523308|Alice!, Columbia's Health Promotion Program|278243|||||
523460|FAX|274700||||FAX|212-663-9398
523462|FAX|523461|MS* 4-1471|||FAX|212-854-1471
523758|FAX|274738|MS* 4-3569|||FAX|212-854-3569
523765|GENERAL INFORMATION|274797|MS* 4-2284|||OFFICE|212-854-2284
523853|information|523852||||OFFICE|212-854-4630
523854|fax|523852||||FAX|2120854-4665
523863|Fax|523862|MS* 1-2929|||FAX|212-851-2929
523865|STUDENT AFFAIRS|275697|MS* 4-2881||4102|OFFICE|212-854-2881
524100|Fax|524099||||FAX|212-663-9398
524105|bahai@columbia.edu|274043|||||
524108|Payroll|275823||||OFFICE|212-939-1386
524109|Office of Medical Director|275823||||OFFICE|212-939-3872
524111|Fax|275864||||FAX|212-870-3999
524113|ADMINISTRATION|275904|MC* 5-9327|||OFFICE|212-305-9327
524295|fax|471484||||FAX|212-663-9398
524296|phone|460724||||OFFICE|212-851-5274
524299|fax|276118|IC* 3999|||FAX|212-870-3999
524300|See also Fraternities and Sororities|276126|||||
524303|CENTER ON INTERNATIONAL CONFLICT RESOLUTION|276135|MS* 4-5623||3369|OFFICE|212-854-5623
524313|fax|524312|MS* 4-8479|||FAX|212-854-8479
527997|www.italianpoetry@columbia.edu|524312|||||
527998|italianpoetry@columbia.edu|524312|||||
527999|itacademy@columbia.edu|276211|||||
528234|fax|274988|MS* 4-6972|||FAX|212-854-6972
528236|fax|528235||||FAX|212-854-6972
528237|Jazz Performance, Louis Armstrong|276226|MS* 4-9862||4927|OFFICE|212-854-9862
528239|Fax|528238|MS* 4-3012|||FAX|212-854-3012
528243|fax|528242|MS* 4-3569|||FAX|212-854-3569
528245|Program Coordinator|276648|MS* 4-4932||4307|OFFICE|212-854-4932
528381|Chairman|277018|MS* 4-4112||4406|OFFICE|212-854-4112
528382|Business Office|277018|MS*4 3950||4406|OFFICE|212-854-3950
528387|Fax|528386|IC* 3999|||FAX|212-870-3999
528390|www.columbia.edu/cu/nblj|277118|||||
528391|Fax|394589|MS* 4-2891|||FAX|212-854-2891
528396|Fax|277377|MS* 4-9493|||FAX|212-854-9493
528680|fax|528679|MS* 4-3434|||FAX|212-854-3434
528822|faX|528821|MS* 4-3434|||FAX|212-854-3434
529060|Fax|529059|TC* 3358|||FAX|212-678-3358
529176|Instructional Media Lab|529059|TC* 3559|||OFFICE|212-678-3559
529177|Microcomputer Classroom|529059|TC* 3807|||OFFICE|212-678-3807
529178|Student Computing Support Center|529059|TC* 3304|||OFFICE|212-678-3304
529179|Workshop Information|529059|TC* 3302|||OFFICE|212-678-3302
529182|Fax|529181|TC* 4171|||FAX|212-678-4171
529183|Action Arts|279055|TC* 3298|||OFFICE|212-678-3298
529184|Applied Linguistics, Program in|279055|TC* 3795|||OFFICE|212-678-3795
529185|Art and Art Education, Program in|279055|TC* 3419|||OFFICE|212-678-3419
529186|Arts Administration, Program in|279055|TC* 3268|||OFFICE|212-678-3268
529187|Community English Program|279055|TC* 3279|||OFFICE|212-678-3279
529188|Community Studios Program|279055|TC* 3419|||OFFICE|212-678-3419
529189|Creative Arts Laboratory (CAL)|279055|TC* 3715|||OFFICE|212-678-3715
529190|English Education, Program in|279055|TC* 3070|||OFFICE|212-678-3070
529191|Graduate Writing Center|279055|TC* 3789|||OFFICE|212-678-3789
529192|Heritage School|279055|TC* 3270|||OFFICE|212-678-3270
529193|History and Education, Program in|279055|TC* 4138|||OFFICE|212-678-4138
529194|Philosophy and Education, Program in|279055|TC* 8239|||OFFICE|212-678-8239
529195|Photography Studio|279055|TC* 5009|||OFFICE|212-678-5009
529196|Printmaking Studio|279055|TC* 4102|||OFFICE|212-678-4102
529197|Religion and Education, Program in|279055|TC* 8180|||OFFICE|212-678-8180
529198|Research Center for Arts and Culture|279055|TC* 3271|||OFFICE|212-678-3271
529199|Sculpture Studio|279055|TC* 4102|||OFFICE|212-678-4102
529200|Social Studies, Program in|279055|TC* 4083|||OFFICE|212-678-4083
529201|Teaching of Spanish, Program in|279055|TC* 8101|||OFFICE|212-678-8101
529202|TESOL (Teaching English to Speakers of Other Languages)|279055|TC* 3795|||OFFICE|212-678-3795
529203|TESOL Certificate Program|279055|TC* 3459|||OFFICE|212-678-3459
529206|INSTITUTIONAL STUDIES, OFFICE OF|279061|TC* 3706|||OFFICE|212-678-3706
529208|Accounting, Cash & Investment Services|529207|TC* 3016|||OFFICE|212-678-3016
529209|Payroll|529207|TC* 3047|||OFFICE|212-678-3047
529210|Risk Management|529207|TC* 8164|||OFFICE|212-678-8164
529213|fax|529212||||FAX|212-678-3117
529214|Director|275912||||OFFICE|212-854-1277
529231|Fax|529230|MS*4- 2325|||FAX|212-854-2325
529232|Applied Physiology, Program in|279068|TC* 3325|||OFFICE|212-678-3325
529233|Audiology, Program in|279068|TC* 3409|||OFFICE|212-678-3409
529234|Edward D. Mysak Speech and Hearing Clinic|279068|TC* 3409|||OFFICE|212-678-3409
529235|Language and Cognition Lab|279068|TC* 8169|||OFFICE|212-678-8169
529236|Motor Learning, Program in|279068|TC* 3325|||OFFICE|212-678-3325
529237|Movement Science, Program in|279068|TC* 3325|||OFFICE|212-678-3325
529238|Neurocognition of Language Lab|279068|TC* 8162|||OFFICE|212-678-8162
529239|Neuroscience and Education, Program in|279068|TC* 8162|||OFFICE|212-678-8162
529240|Physical Education, Program in|279068|TC* 3324|||OFFICE|212-678-3324
529241|Speech and Language Pathology, Program in|279068|TC* 3895|||OFFICE|212-678-3895
529242|Accounts Payable|279203|TC* 3055|||OFFICE|212-678-3055
529243|Document Services|279203|TC* 3703|||OFFICE|212-678-3703
529244|Mail Room|279203|TC* 3700|||OFFICE|212-678-3700
529245|Purchasing and admin Services|279203|TC* 3136|||OFFICE|212-678-3136
529246|Shipping and Receiving Department|279203|TC* 3721|||OFFICE|212-678-3721
529253|Fax|279151||||FAX|212-678-3243
529254|Fax|279179||||FAX|212-678-8406
529366|Clinical Psychology, Program in|279192|TC* 3267|||OFFICE|212-678-3267
529367|Counseling Psychology, program in|279192|TC* 3397|||OFFICE|212-678-3397
529368|CW Post|279201|TC* 3801|||OFFICE|212-678-3801
529369|Curriculum and Teaching, Program in|279201|TC* 3765|||OFFICE|212-678-3765
529370|Early Childhood Education, Program in|279201|TC* 3873|||OFFICE|212-678-3873
529371|Early Childhood Special Education, Program in|279201|TC* 3873|||OFFICE|212-678-3873
529372|Elementary Education (Preservice), Program in|279201|TC* 3695|||OFFICE|212-678-3695
529373|Giftedness, Program in|279201|TC* 3765|||OFFICE|212-678-3765
529374|Hollingworth Centery|279201|TC* 3851|||OFFICE|212-678-3851
529375|Hollingworth Preschool|279201|TC* 4001|||OFFICE|212-678-4001
529376|Learning Disabilities, Program in|279201|TC* 3873|||OFFICE|212-678-3873
529377|Multisensory Teaching of Basic Language skills|279201|TC* 3080|||OFFICE|212-678-3080
529378|National Center for Restructuring Education, School and Teaching (NCREST)|279201|TC* 3432|||OFFICE|212-678-3432
529379|Reading and Learning Disabilities, Programm in|279201|TC* 3873|||OFFICE|212-678-3873
529380|Reading and Writing Project|279201|TC* 3104|||OFFICE|212-678-3104
529381|Rita Gold Early Childhood Center|279201|TC* 3013|||OFFICE|212-678-3013
529382|Fax|279417||||FAX|212-678-3723
529383|Alumni Council|279417|TC* 3797|||OFFICE|212-678-3797
529384|Event Planning|279417|TC* 3716|||OFFICE|212-678-3716
529385|External Affairs|279417|TC* 3412|||OFFICE|212-678-3412
529386|Gifts and Alumni Record Processing|279417|TC* 3077|||OFFICE|212-678-3077
529387|Strategic Planning, Office of|279417|TC* 3314|||OFFICE|212-678-3314
529388|Fax|279442|TC* 3793|||FAX|212-678-3793
529390|Fax|529389||||FAX|212-678-3201
529397|Fax|279495||||FAX|212-678-8330
529402|Fax|279518||||FAX|212-678-3003
529403|Fax|279513||||OFFICE|212-678-8110
529404|Applied Behavior Analysis, Program in|279519|TC* 3880|||OFFICE|212-678-3880
529405|Blindness and visual Impairment, Program in|279519|TC* 3878|||OFFICE|212-678-3878
529406|Deaf and Hard of Hearing, Program in|279519|TC* 3880|||OFFICE|212-678-3880
529407|Guidance and Rehabilitation (Sp. Ed.), Program in|279519|TC* 3880|||OFFICE|212-678-3880
529408|Health Education, Program in|279519|TC* 3964|||OFFICE|212-678-3964
529409|Hearing, Program in|279519|TC* 3867|||OFFICE|212-678-3867
529410|Mental Retardation, Program in|279519|TC* 3880|||OFFICE|212-678-3880
529411|Nursing, Professional Role, Program in|279519|TC* 3120|||OFFICE|212-678-3120
529412|Nutrition and Education, Program in|279519|TC* 3950|||OFFICE|212-678-3950
529413|Physical Disabilities, Program in|279519|TC* 3859|||OFFICE|212-678-3859
529414|Reading Specialist, Program in|279519|TC* 3942|||OFFICE|212-678-3942
529415|School Psychology, Program in|279519|TC* 3942|||OFFICE|212-678-3942
529416|Special Education|279519|TC* 3880|||OFFICE|212-678-3880
529573|Fax|529570||||FAX|212-678-3243
529574|Fax|529571||||FAX|212-678-3243
529577|Applied Statistics, Program in|279554|TC* 4150||||212-678-4150
529578|Cognitive Studies in Education, Program in|279554|TC* 4190|||OFFICE|212-678-4190
529579|Developmental Psychology, Program in|279554|TC* 4190|||OFFICE|212-678-4190
529580|Measurement and Evaluation, Program in|279554|TC* 4150|||OFFICE|212-678-4150
529581|Policy Studies, Concentration in|279554|TC* 4150|||OFFICE|212-678-4150
529582|Sociology and Education, Program in|279554|TC* 4150|||OFFICE|212-678-4150
529584|www.law.columbia.edu/studentservices|277782|||||
529586|Mellon Visiting Scholars Program|279569|TC* 8401|||OFFICE|212-678-8401
529587|Office of the Director|279569|TC* 3158|||OFFICE|212-678-3158
529588|Supplementary Education|279569|TC* 3413|||OFFICE|212-678-3413
529589|Training for Information and Advocacy|279569|TC* 3433|||OFFICE|212-678-3433
529590|Fax|279569|TC* 4137|||FAX|212-678-4137
529593|Anthropology and Education, Program in|279596|TC* 3309|||OFFICE|212-678-3309
529594|Applied Anthropology, Program in|279596|TC* 3309|||OFFICE|212-678-3309
529595|Bilingual Extension Institute for Speech Language Providers|279596|TC* 3890|||OFFICE|212-678-3890
529596|Bilingual/Bicultural Education, Program in|279596|TC* 3758|||OFFICE|212-678-3758
529597|Center for African Education|279596|TC* 8139|||OFFICE|212-678-8139
529598|Center on Chinese Education|279596|TC* 3814|||OFFICE|212-678-3814
529599|Comparative Education, Program in|279596|TC* 3184|||OFFICE|212-678-3184
529600|Economics and Education, Program in|279596|TC* 3763|||OFFICE|212-678-3763
529601|Enbelwood Center on the Family as Educator|279596|TC* 3187|||OFFICE|212-678-3187
529602|Institute of International Studies|279596|TC* 4040|||OFFICE|212-678-4040
529603|Institute on Education and the Economy (IEE)|279596|TC* 3091|||OFFICE|212-678-3091
529604|International Educational Development|279596|TC* 3184|||OFFICE|212-678-3184
529605|National Center for the study of Privatization in Educatio|279596|TC* 8117|||OFFICE|212-678-8117
529606|Peace Education, Center on|279596|TC* 8116|||OFFICE|212-678-8116
529613|Fax|278191||||FAX|212-663-9398
529614|Columbia Guide to New York|278191|MS* 4-2804|||OFFICE|212-854-2804
529615|Case-Based Technologies to Enhance Literacy Learning (CTELL)|279665||||OFFICE|212-870-8960
529616|Center for Technology and School Change|279665|TC* 3773|||OFFICE|212-678-3773
529617|Center for Urban Science Education|279665|TC* 8309|||OFFICE|212-678-8309
529618|Communication and Education, Program in|279665|TC* 3344|||OFFICE|212-678-3344
529619|Computing and Education, Program in|279665|TC* 3344|||OFFICE|212-678-3344
529620|Institute for Learning Technologies (ILT)|279665|TC* 4000|||OFFICE|212-678-4000
529621|Instructional Technology and Media, Program in|279665|TC* 3344|||OFFICE|212-678-3344
529622|Mathematics Education, Program in|279665|TC* 3381|||OFFICE|212-678-3381
529623|Science Education, Program in|279665|TC* 8174|||OFFICE|212-678-8174
529624|Fax|279668||||FAX|212-678-4043
529625|Video Services (Information)|279668|TC* 3359|||OFFICE|212-678-3359
529629|Assessment Coordinator|529628|TC* 4157|||OFFICE|212-678-4157
529630|Director|529628|TC* 4157|||OFFICE|212-678-4157
529698|Adult Learning and Leadership|279698|TC* 3760|||OFFICE|212-678-3760
529699|Higher and Postsecondary education, Program in|279698|TC* 3750|||OFFICE|212-678-3750
529700|J.M. Huber Institute for Learning in Organizations|279698|TC* 3366|||OFFICE|212-678-3366
529701|Politics and Education, Program in|279698|TC* 3726|||OFFICE|212-678-3726
529713|Assistant to the President, President's Office|279723|TC* 4194|||OFFICE|212-678-4194
529714|Diversity & Community, Office of the President|279723|TC* 3391|||OFFICE|212-678-3391
529715|Ombudsperson, Faculty/Professional Staff|279723|TC* 3391|||OFFICE|212-678-3391
529716|Secretary of the college, President's Office|279723|TC* 4191|||OFFICE|212-678-4194
529717|Special counsel to the President (Office of Diversity & Community)|279723|TC* 3732|||OFFICE|212-678-3732
529723|Fax|279743||||FAX|212-678-8338
529724|Room Assignments|279774|TC* 3702|||OFFICE|212-678-3702
529725|ROOM ASSIGNMENTS|279754|TC* 3702|||OFFICE|212-678-3702
529726|Institutional Review Board|279810|TC* 4105|||OFFICE|212-678-4105
529727|Insurance and Immunization Records, Office of|279819|TC* 3006|||OFFICE|212-678-3006
529728|Student Organizations|279819|TC* 3690|||OFFICE|212-678-3690
529729|Student Senate|279819|TC* 3942|||OFFICE|212-678-3942
529730|TC Aquatic Center|279819|TC* 3307|||OFFICE|212-678-3307
529732|Associate Dean|279852|TC* 3502|||OFFICE|212-678-3502
529733|Associate Director, Certification Conpliance|279852|TC* 4063|||OFFICE|212-678-4063
529734|Associate Director, School-Based Support|279852|TC* 3502|||OFFICE|212-678-3502
529735|Professional Development School|279852|TC* 8357|||OFFICE|212-677-8357
529736|Secretary|279852|TC* 3502|||OFFICE|212-678-3502
529737|Fax|279854||||FAX|212-678-4149
529738|Cafeteria|279495|TC* 3168|||OFFICE|212-678-3168
529739|Housign, Residence Life and Security|279495|TC* 3235|||OFFICE|212-678-3235
529740|Human Resources, Office of|279495|TC* 3175|||OFFICE|212-678-3175
529741|Teachers College Press|279495|TC* 3929|||OFFICE|212-678-3929
530024|Information|530023|IC*  3074|||OFFICE|212-870-3074
530026|Information|530025||||OFFICE|212-870-3074
530309|Testing Library|530307|TC* 3881|||OFFICE|212-678-3881
530736|Arts  and Humanities, Department  of|279208|TC* 3799|||OFFICE|212-678-3799
530740|Biobehavioral Sciences, Department of|279208|TC* 3895|||OFFICE|212-678-3895
530741|Center for Educational and Psychological Services (CEPS)|279208|TC* 3262|||OFFICE|212-678-3262
530744|Center for opportunity and Outcomes|279208|TC* 3076|||OFFICE|212-678-3076
530745|Center for Professional Education of Teachers (CPET)|279208|TC* 3869|||OFFICE|212-678-3869
530746|Center for the Study of the Family as Educator|279208|TC* 3187|||OFFICE|212-678-3187
530747|Couseling And Clinical Psychology, Department Of|279208|TC* 3257|||OFFICE|212-678-3257
530748|Doris Dillion Center , TC Innovations|279208||||OFFICE|212-404-7821
530750|Earth Friends|279208|TC* 3955|||OFFICE|212-678-3955
530751|Emeriti Faculty Information|279208|TC* 3991|||OFFICE|212-678-3991
530752|Curriculum and Teaching, Department of|279208|TC* 3765|||OFFICE|212-678-3765
530807|Distance Learning Project|279208|TC* 8182|||OFFICE|212-678-8182
530809|Giftedness, Program in|279208|TC* 3801|||OFFICE|212-678-3801
530810|Grants and Sponsored Programs|279208|TC* 4106|||OFFICE|212-678-4106
530811|Health and Behavior Studies, Department of|279208|TC* 3964|||OFFICE|212-678-3964
530812|Health Promotion, Center for|279208|TC* 3964|||OFFICE|212-678-3964
530813|Health Service, Columbia University|279208||||OFFICE|212-854-2284
530814|Hearing Impairment, Program in|279208|TC* 3867|||OFFICE|212-678-3867
530815|Heritage School Project|279208|TC* 3360|||OFFICE|212-678-3360
530816|Horace Mann Theatre|279208|TC* 3278|||OFFICE|212-678-3278
530817|Human Development, Department of|279208|TC* 3882|||OFFICE|212-678-3882
530818|Institute for Learning Technologies (ILT)|279208|TC* 40000|||OFFICE|212-678-4000
530819|Instructional Technology and Media, Program in|279208|TC* 3344|||OFFICE|212-678-3344
530820|International and Transcultural Studies, Department of|279208|TC* 3947|||OFFICE|212-678-3947
530821|International Services, Office of|279208|TC* 3939|||OFFICE|212-678-3939
530822|Libraries, Gottesman|279208|TC* 3494|||OFFICE|212-678-3494
530823|Mathematics, Science and Technology, Department of|279208|TC* 3405|||OFFICE|212-678-3405
530824|Metropolitan School Study Council|279208|TC* 3163|||OFFICE|212-678-3163
530825|Music and Music Education, Program in|279208|TC* 3283|||OFFICE|212-678-3283
530826|Mysak, Edward D., Speech and Hearing Clinic|279208|TC* 3409|||OFFICE|212-678-3409
530827|National Center for Children and Families|279208|TC* 3338|||OFFICE|212-678-3338
530828|Nurse Executives, Program for|279208|TC* 3421|||OFFICE|212-678-3421
530829|Office of Accreditation and Assessment|279208|TC* 4157|||OFFICE|212-678-4157
530830|Organization and Leadership, Department of|279208|TC* 3258|||OFFICE|212-678-3258
530831|Peace Corps Fellows Program|279208|TC* 4080|||OFFICE|212-678-4080
530832|Philosophy and Education, Program in|279208|TC* 4138|||OFFICE|212-678-4138
530833|Physical Education, Program in|279208|TC* 3324|||OFFICE|212-678-3324
530834|Preservice Program|279208|TC* 3695|||OFFICE|212-678-3695
530835|Psychology, Social-Organizational|279208|TC* 3249|||OFFICE|212-678-3249
530836|Research Quarterly for Excise and Sport Editorial Office|279208|TC* 3731|||OFFICE|212-678-3731
530837|Teacher Education and Scholar-Based Support|279208|TC* 3502|||OFFICE|212-678-3502
530838|Teacher Opportunity Corps|279208|TC* 3466|||OFFICE|212-678-3466
530839|Teachers College Record|279208|TC* 3774|||OFFICE|212-678-3774
530840|Vice President for Academic Affairs and Dean of the College|279208|TC* 3050|||OFFICE|212-678-3050
530841|Winter Roundtable|279208|TC* 4111|||OFFICE|212-678-4111
530848|Studies in Art Education|279208|TC* 4082|||OFFICE|212-678-4082
530861|Social Organizational Psychology, Program in|279698|TC* 3249|||OFFICE|212-678-3249
530863|FAX|279818|TC* 4139|||FAX|212-678-4139
536956|Arts|273732|MS* 4-7873||1803|OFFICE|212-854-7873
537129|FAX|274270||||FAX|212-342-3013
538089|qunan@law.columbia.edu|277572|||||
538090|PHONE|274432||||OFFICE|1-800-91WOMEN
538092|www.columbiafertility.org|274437|||||
538557|Phone|538556|MS* 4-1794|||OFFICE|212-854-1794
538558|Fax|538556|MS* 4-1854|||FAX|212-854-1854
539302|Fax|539301|MS* 4-3434|||FAX|212-854-3434
539303|www.columbiaclub.org|274626|||||
539313|www.class@cs.columbia.edu|387393|||||
539569|LANDSCAPE DESIGN MASTERS PROGRAM|274931|MS* 4-9666||4119|OFFICE|212-854-9666
539573|disability@columbia.edu|275082|||||
539698|See Columbia University|539697|||||
539699|Information Technology|539697|||||
